Timestamp,hour,day,year,Reading
2023-01-10 19:00:00,19,1,2023,0.4453764564543208
2023-01-06 22:00:00,22,4,2023,0.46642780348805435
2023-01-09 05:00:00,5,0,2023,0.622859750805623
2023-01-05 22:00:00,22,3,2023,0.3653458157816518
2023-01-10 21:00:00,21,1,2023,0.4835165060032782
2023-01-01 08:00:00,8,6,2023,0.46178276728090284
2023-01-01 05:00:00,5,6,2023,0.4104998839223333
2023-01-06 16:00:00,16,4,2023,0.3603974931630165
2023-01-03 00:00:00,0,1,2023,0.476055859892368
2023-01-04 15:00:00,15,2,2023,0.4536613422403961
2023-01-06 03:00:00,3,4,2023,0.6999057831322317
2023-01-10 19:00:00,19,1,2023,0.711400919918831
2023-01-10 07:00:00,7,1,2023,0.46317991382606016
2023-01-09 07:00:00,7,0,2023,0.46302693015975327
2023-01-04 19:00:00,19,2,2023,0.2608112844021152
2023-01-06 03:00:00,3,4,2023,0.3586529921239159
2023-01-04 15:00:00,15,2,2023,0.42613099220247974
2023-01-10 15:00:00,15,1,2023,0.2729936095856824
2023-01-08 07:00:00,7,6,2023,0.3853187901160061
2023-01-02 01:00:00,1,0,2023,0.345157730776515
2023-01-06 07:00:00,7,4,2023,0.28564225911054264
2023-01-01 22:00:00,22,6,2023,0.3577403311082593
2023-01-08 13:00:00,13,6,2023,0.6393777508164189
2023-01-08 17:00:00,17,6,2023,0.5742283245699692
2023-01-07 13:00:00,13,5,2023,0.6662004447856895
2023-01-05 10:00:00,10,3,2023,0.3848652773857467
2023-01-04 02:00:00,2,2,2023,0.4802740094982433
2023-01-10 12:00:00,12,1,2023,0.5116300546571424
2023-01-06 09:00:00,9,4,2023,0.4043352667026935
2023-01-09 11:00:00,11,0,2023,0.6139293068472144
2023-01-07 14:00:00,14,5,2023,0.4020225553499812
2023-01-09 10:00:00,10,0,2023,0.47411760145105974
2023-01-04 17:00:00,17,2,2023,0.5131779448985215
2023-01-01 21:00:00,21,6,2023,0.46574969719615333
2023-01-05 11:00:00,11,3,2023,0.6124464539311463
2023-01-09 04:00:00,4,0,2023,0.4261414763002199
2023-01-06 17:00:00,17,4,2023,0.5709330200237847
2023-01-07 03:00:00,3,5,2023,0.4177522889618269
2023-01-05 15:00:00,15,3,2023,0.3235236167292489
2023-01-06 09:00:00,9,4,2023,0.48976516354539756
2023-01-01 17:00:00,17,6,2023,0.32289295277432295
2023-01-08 21:00:00,21,6,2023,0.7178793591712616
2023-01-06 15:00:00,15,4,2023,0.20539803259681536
2023-01-02 21:00:00,21,0,2023,0.5141999381433342
2023-01-03 12:00:00,12,1,2023,0.3973388939754221
2023-01-07 09:00:00,9,5,2023,0.5368660885814636
2023-01-06 15:00:00,15,4,2023,0.7034216912115191
2023-01-01 09:00:00,9,6,2023,0.5657177122485181
2023-01-06 07:00:00,7,4,2023,0.3655971952326107
2023-01-06 01:00:00,1,4,2023,0.43846208511803697
2023-01-05 08:00:00,8,3,2023,0.2629486164595821
2023-01-01 21:00:00,21,6,2023,0.4340595877526803
2023-01-02 19:00:00,19,0,2023,0.2978360555697439
2023-01-06 22:00:00,22,4,2023,0.6683340242501568
2023-01-08 18:00:00,18,6,2023,0.8279451448650053
2023-01-02 13:00:00,13,0,2023,0.5072503554385366
2023-01-07 01:00:00,1,5,2023,0.4150140099705918
2023-01-01 07:00:00,7,6,2023,0.4606201919062174
2023-01-02 11:00:00,11,0,2023,0.22040406913565228
2023-01-01 14:00:00,14,6,2023,0.38637370414267935
2023-01-03 00:00:00,0,1,2023,0.5559160974758564
2023-01-09 03:00:00,3,0,2023,0.4821734342446822
2023-01-09 14:00:00,14,0,2023,0.6823501626660918
2023-01-04 23:00:00,23,2,2023,0.3708668336126483
2023-01-07 14:00:00,14,5,2023,0.5222249655843054
2023-01-08 19:00:00,19,6,2023,0.43592594689517716
2023-01-09 00:00:00,0,0,2023,0.15496338726729006
2023-01-05 01:00:00,1,3,2023,0.6321614096889921
2023-01-10 01:00:00,1,1,2023,0.5450549582334232
2023-01-03 08:00:00,8,1,2023,0.49256135308871474
2023-01-01 12:00:00,12,6,2023,0.2784132760855226
2023-01-05 01:00:00,1,3,2023,0.3712231624533877
2023-01-03 15:00:00,15,1,2023,0.239377880868164
2023-01-06 14:00:00,14,4,2023,0.4909161912265162
2023-01-08 02:00:00,2,6,2023,0.18993261198940717
2023-01-05 12:00:00,12,3,2023,0.5711947167986146
2023-01-01 07:00:00,7,6,2023,0.28916467989932637
2023-01-02 19:00:00,19,0,2023,0.414166959222268
2023-01-06 04:00:00,4,4,2023,0.2979506338295995
2023-01-01 00:00:00,0,6,2023,0.6647078956435457
2023-01-01 04:00:00,4,6,2023,0.08671388885625672
2023-01-05 21:00:00,21,3,2023,0.6438678250365644
2023-01-02 07:00:00,7,0,2023,0.5579033463068195
2023-01-01 00:00:00,0,6,2023,0.41955050796735105
2023-01-04 11:00:00,11,2,2023,0.45697223609563187
2023-01-03 13:00:00,13,1,2023,0.47929611638603997
2023-01-08 05:00:00,5,6,2023,0.1387341898795437
2023-01-01 15:00:00,15,6,2023,0.352418814415857
2023-01-03 22:00:00,22,1,2023,0.20949459422049146
2023-01-08 04:00:00,4,6,2023,0.6248625491986024
2023-01-01 16:00:00,16,6,2023,0.5226720587906751
2023-01-09 00:00:00,0,0,2023,0.38249532384411933
2023-01-04 05:00:00,5,2,2023,0.10350346743839448
2023-01-09 10:00:00,10,0,2023,0.3151687081009845
2023-01-08 23:00:00,23,6,2023,0.4478836619394283
2023-01-08 02:00:00,2,6,2023,0.48784773405192405
2023-01-05 05:00:00,5,3,2023,0.7151517317037469
2023-01-05 11:00:00,11,3,2023,0.3192099226949092
2023-01-10 08:00:00,8,1,2023,0.47050298596289664
2023-01-11 00:00:00,0,2,2023,0.3518878427367964
2023-01-09 08:00:00,8,0,2023,0.3707940205802639
2023-01-09 12:00:00,12,0,2023,0.6897493571503066
2023-01-06 12:00:00,12,4,2023,0.5124781720989398
2023-01-08 20:00:00,20,6,2023,0.4182603766921249
2023-01-07 13:00:00,13,5,2023,0.23981959450300708
2023-01-06 11:00:00,11,4,2023,0.3980114235665698
2023-01-05 21:00:00,21,3,2023,0.5557575202661511
2023-01-04 15:00:00,15,2,2023,0.326863998431406
2023-01-05 06:00:00,6,3,2023,0.6994789545607947
2023-01-07 20:00:00,20,5,2023,0.3425573182723033
2023-01-08 08:00:00,8,6,2023,0.333956292450332
2023-01-02 17:00:00,17,0,2023,0.7147943117308341
2023-01-08 18:00:00,18,6,2023,0.3945960971879042
2023-01-05 03:00:00,3,3,2023,0.47796529211184957
2023-01-01 07:00:00,7,6,2023,0.18451275809213832
2023-01-07 07:00:00,7,5,2023,0.30072419861563937
2023-01-08 14:00:00,14,6,2023,0.5100983977979301
2023-01-04 05:00:00,5,2,2023,0.5712842714838116
2023-01-09 05:00:00,5,0,2023,0.4161019657953853
2023-01-01 15:00:00,15,6,2023,0.45857507719166846
2023-01-01 04:00:00,4,6,2023,0.44217021096259246
2023-01-10 02:00:00,2,1,2023,0.33042268324178825
2023-01-06 18:00:00,18,4,2023,0.46458633923865233
2023-01-07 02:00:00,2,5,2023,0.7346457280728694
2023-01-02 11:00:00,11,0,2023,0.3321733238187162
2023-01-01 08:00:00,8,6,2023,0.7578261794914747
2023-01-06 22:00:00,22,4,2023,0.5347860167436246
2023-01-04 11:00:00,11,2,2023,0.6234995725215773
2023-01-09 07:00:00,7,0,2023,0.42260986919636334
2023-01-06 11:00:00,11,4,2023,0.6090515502578512
2023-01-09 05:00:00,5,0,2023,0.5013979460228128
2023-01-09 20:00:00,20,0,2023,0.28524272817074203
2023-01-06 18:00:00,18,4,2023,0.408118929120006
2023-01-02 08:00:00,8,0,2023,0.34669199095943704
2023-01-05 14:00:00,14,3,2023,0.49944173883436793
2023-01-10 02:00:00,2,1,2023,0.6413263906128323
2023-01-08 14:00:00,14,6,2023,0.5168543092960051
2023-01-09 01:00:00,1,0,2023,0.44586715656739695
2023-01-05 22:00:00,22,3,2023,0.34862853087063284
2023-01-07 16:00:00,16,5,2023,0.5664516393753297
2023-01-03 13:00:00,13,1,2023,0.38993118349894973
2023-01-05 13:00:00,13,3,2023,0.42610686079022675
2023-01-03 20:00:00,20,1,2023,0.4575191502426802
2023-01-03 20:00:00,20,1,2023,0.41630815510908614
2023-01-03 10:00:00,10,1,2023,0.3839310722065744
2023-01-04 17:00:00,17,2,2023,0.40518720951120923
2023-01-08 11:00:00,11,6,2023,0.5578030282664891
2023-01-02 00:00:00,0,0,2023,0.5485048571674169
2023-01-06 21:00:00,21,4,2023,0.5285502320073503
2023-01-01 01:00:00,1,6,2023,0.5046338070146512
2023-01-02 07:00:00,7,0,2023,0.6429212923624449
2023-01-02 11:00:00,11,0,2023,0.20040240363763398
2023-01-03 00:00:00,0,1,2023,0.42654786901154773
2023-01-01 03:00:00,3,6,2023,0.5821478230028796
2023-01-02 18:00:00,18,0,2023,0.27224346933378174
2023-01-01 20:00:00,20,6,2023,0.5564782890717327
2023-01-10 09:00:00,9,1,2023,0.33833950304778215
2023-01-04 13:00:00,13,2,2023,0.7758064827260778
2023-01-10 09:00:00,9,1,2023,0.4716184665081762
2023-01-02 17:00:00,17,0,2023,0.6744960673680396
2023-01-06 17:00:00,17,4,2023,0.33791528078915745
2023-01-04 13:00:00,13,2,2023,0.47084839465816375
2023-01-03 21:00:00,21,1,2023,0.6447653212982001
2023-01-01 22:00:00,22,6,2023,0.337044777450753
2023-01-01 03:00:00,3,6,2023,0.599705132873777
2023-01-01 07:00:00,7,6,2023,0.7153749049370467
2023-01-07 15:00:00,15,5,2023,0.3121462703508525
2023-01-03 23:00:00,23,1,2023,0.5708386747739255
2023-01-07 08:00:00,8,5,2023,0.5615144772467147
2023-01-07 06:00:00,6,5,2023,0.5086235825963188
2023-01-04 04:00:00,4,2,2023,0.4280702274888718
2023-01-10 22:00:00,22,1,2023,0.33845692413369466
2023-01-07 09:00:00,9,5,2023,0.5105912778871455
2023-01-06 02:00:00,2,4,2023,0.292645923391584
2023-01-05 20:00:00,20,3,2023,0.1968096895725783
2023-01-04 01:00:00,1,2,2023,0.048135572927653275
2023-01-06 11:00:00,11,4,2023,0.425023636530494
2023-01-10 23:00:00,23,1,2023,0.625161938141268
2023-01-10 05:00:00,5,1,2023,0.44469623256385005
2023-01-02 10:00:00,10,0,2023,0.5318260655457441
2023-01-07 08:00:00,8,5,2023,0.2114348858418114
2023-01-08 11:00:00,11,6,2023,0.4467328633416998
2023-01-04 23:00:00,23,2,2023,0.42134797211698427
2023-01-08 04:00:00,4,6,2023,0.5065118911227077
2023-01-09 18:00:00,18,0,2023,0.40070570177302256
2023-01-02 16:00:00,16,0,2023,0.641353604782643
2023-01-05 03:00:00,3,3,2023,0.6283708786074953
2023-01-08 20:00:00,20,6,2023,0.4139898387217038
2023-01-10 04:00:00,4,1,2023,0.5149269137523445
2023-01-01 04:00:00,4,6,2023,0.3853632588051644
2023-01-10 05:00:00,5,1,2023,0.48820939763360904
2023-01-02 20:00:00,20,0,2023,0.1629405351071689
2023-01-01 06:00:00,6,6,2023,0.354267521224801
2023-01-02 20:00:00,20,0,2023,0.4166429047865431
2023-01-06 05:00:00,5,4,2023,0.5113813468914453
2023-01-01 18:00:00,18,6,2023,0.4680547364184955
2023-01-05 18:00:00,18,3,2023,0.39145852724124963
2023-01-01 23:00:00,23,6,2023,0.33680288759527854
2023-01-03 11:00:00,11,1,2023,0.3382392692229561
2023-01-06 09:00:00,9,4,2023,0.2425247000727884
2023-01-06 12:00:00,12,4,2023,0.501250508273074
2023-01-08 18:00:00,18,6,2023,0.3744460965910713
2023-01-03 02:00:00,2,1,2023,0.3719047976298193
2023-01-06 23:00:00,23,4,2023,0.6310300593758269
2023-01-09 19:00:00,19,0,2023,0.43873616406972615
2023-01-01 02:00:00,2,6,2023,0.4360818775013998
2023-01-07 00:00:00,0,5,2023,0.47339001651238766
2023-01-01 13:00:00,13,6,2023,0.260006509938992
2023-01-05 02:00:00,2,3,2023,0.45426623541559275
2023-01-06 20:00:00,20,4,2023,0.5047330755533168
2023-01-08 04:00:00,4,6,2023,0.4603122081492046
2023-01-01 04:00:00,4,6,2023,0.5026718979253937
2023-01-06 05:00:00,5,4,2023,0.6469407584330655
2023-01-08 23:00:00,23,6,2023,0.5161704135003528
2023-01-07 04:00:00,4,5,2023,0.5625239065855472
2023-01-01 09:00:00,9,6,2023,0.4072833998612515
2023-01-03 05:00:00,5,1,2023,0.44669828140176193
2023-01-07 01:00:00,1,5,2023,0.42570298664180795
2023-01-06 21:00:00,21,4,2023,0.5520259322927755
2023-01-03 02:00:00,2,1,2023,0.33246011609711734
2023-01-02 12:00:00,12,0,2023,0.29460188332074777
2023-01-03 19:00:00,19,1,2023,0.5113959826590025
2023-01-08 16:00:00,16,6,2023,0.44752738289724525
2023-01-01 11:00:00,11,6,2023,0.5098075611104236
2023-01-01 16:00:00,16,6,2023,0.6985305971694089
2023-01-04 16:00:00,16,2,2023,0.622256861045522
2023-01-06 14:00:00,14,4,2023,0.17264096329665377
2023-01-02 05:00:00,5,0,2023,0.5033642198724335
2023-01-07 21:00:00,21,5,2023,0.7302098372137154
2023-01-04 18:00:00,18,2,2023,0.24588134362796174
2023-01-06 23:00:00,23,4,2023,0.6600805647116875
2023-01-04 16:00:00,16,2,2023,0.5359181535474603
2023-01-10 18:00:00,18,1,2023,0.630733564956943
2023-01-06 23:00:00,23,4,2023,0.4276820059068641
2023-01-02 04:00:00,4,0,2023,0.6618236557053991
2023-01-06 21:00:00,21,4,2023,0.4495297791112969
2023-01-02 14:00:00,14,0,2023,0.5597669632492551
2023-01-09 00:00:00,0,0,2023,0.06888903379071601
2023-01-10 05:00:00,5,1,2023,0.5103189121511517
2023-01-07 19:00:00,19,5,2023,0.34286710069089654
2023-01-06 03:00:00,3,4,2023,0.5874742345174625
2023-01-03 02:00:00,2,1,2023,0.8093962739749145
2023-01-02 01:00:00,1,0,2023,0.5848187271662726
2023-01-01 15:00:00,15,6,2023,0.54066043026736
2023-01-09 17:00:00,17,0,2023,0.3271187250711478
2023-01-06 12:00:00,12,4,2023,0.5851955957101397
2023-01-01 17:00:00,17,6,2023,0.25268569053766843
2023-01-03 03:00:00,3,1,2023,0.5509614921652463
2023-01-07 00:00:00,0,5,2023,0.3105924772702602
2023-01-02 05:00:00,5,0,2023,0.2596671882026249
2023-01-02 20:00:00,20,0,2023,0.40039406396686095
2023-01-01 16:00:00,16,6,2023,0.5087194257097594
2023-01-07 02:00:00,2,5,2023,0.42558233702660786
2023-01-05 08:00:00,8,3,2023,0.5172926002068641
2023-01-06 22:00:00,22,4,2023,0.4764013394178652
2023-01-06 18:00:00,18,4,2023,0.5360964609116851
2023-01-09 18:00:00,18,0,2023,0.35530731466280374
2023-01-09 14:00:00,14,0,2023,0.3535923247542585
2023-01-10 04:00:00,4,1,2023,0.3106391739436277
2023-01-02 05:00:00,5,0,2023,0.38052298603712253
2023-01-05 01:00:00,1,3,2023,0.5142472847070128
2023-01-02 23:00:00,23,0,2023,0.46815383692922874
2023-01-09 00:00:00,0,0,2023,0.4822687703876396
2023-01-09 18:00:00,18,0,2023,0.49591200715890205
2023-01-06 16:00:00,16,4,2023,0.4064695601402615
2023-01-06 06:00:00,6,4,2023,0.4056429442949081
2023-01-09 08:00:00,8,0,2023,0.6371902018873342
2023-01-04 05:00:00,5,2,2023,0.5351962303262913
2023-01-01 05:00:00,5,6,2023,0.658410612087601
2023-01-09 02:00:00,2,0,2023,0.5561590298272489
2023-01-08 13:00:00,13,6,2023,0.7260343029876298
2023-01-05 01:00:00,1,3,2023,0.43289977976340743
2023-01-06 06:00:00,6,4,2023,0.4369243573354884
2023-01-05 15:00:00,15,3,2023,0.5694990572157038
2023-01-08 15:00:00,15,6,2023,0.479426565004318
2023-01-06 13:00:00,13,4,2023,0.35801705732259204
2023-01-02 07:00:00,7,0,2023,0.41747180938108885
2023-01-02 10:00:00,10,0,2023,0.31582985719336476
2023-01-02 02:00:00,2,0,2023,0.3894244720414549
2023-01-02 01:00:00,1,0,2023,0.3463038620008463
2023-01-09 03:00:00,3,0,2023,0.3281513576314127
2023-01-06 23:00:00,23,4,2023,0.4551310124232888
2023-01-05 12:00:00,12,3,2023,0.5959156121881939
2023-01-10 14:00:00,14,1,2023,0.45484256636821807
2023-01-02 21:00:00,21,0,2023,0.5514090722823444
2023-01-04 10:00:00,10,2,2023,0.3993216022187601
2023-01-01 04:00:00,4,6,2023,0.2978626945095708
2023-01-03 08:00:00,8,1,2023,0.3632896239162199
2023-01-10 05:00:00,5,1,2023,0.5185116804872633
2023-01-09 07:00:00,7,0,2023,0.3182726806591989
2023-01-04 12:00:00,12,2,2023,0.5273834211471448
2023-01-01 14:00:00,14,6,2023,0.22721315971356595
2023-01-07 02:00:00,2,5,2023,0.2620288821968739
2023-01-02 00:00:00,0,0,2023,0.5860530461994304
2023-01-06 01:00:00,1,4,2023,0.4757474169757784
2023-01-09 13:00:00,13,0,2023,0.471799766861116
2023-01-10 15:00:00,15,1,2023,0.4394650247362871
2023-01-09 17:00:00,17,0,2023,0.5849758156343918
2023-01-10 00:00:00,0,1,2023,0.4281079096231225
2023-01-01 00:00:00,0,6,2023,0.527914156893393
2023-01-07 22:00:00,22,5,2023,0.4131852230808203
2023-01-06 09:00:00,9,4,2023,0.5389377760966483
2023-01-06 02:00:00,2,4,2023,0.44758075907999917
2023-01-02 23:00:00,23,0,2023,0.16174916162083477
2023-01-01 17:00:00,17,6,2023,0.38465731789711743
2023-01-05 11:00:00,11,3,2023,0.34732815307715226
2023-01-02 01:00:00,1,0,2023,0.37172819092826603
2023-01-05 09:00:00,9,3,2023,0.6124731913008051
2023-01-03 13:00:00,13,1,2023,0.618948147257586
2023-01-10 07:00:00,7,1,2023,0.36936924561931983
2023-01-08 22:00:00,22,6,2023,0.42005449530262196
2023-01-07 23:00:00,23,5,2023,0.26371700634973905
2023-01-06 15:00:00,15,4,2023,0.5069662712019274
2023-01-09 01:00:00,1,0,2023,0.41211269493404623
2023-01-04 09:00:00,9,2,2023,0.426365891807965
2023-01-08 01:00:00,1,6,2023,0.7435934929041396
2023-01-06 09:00:00,9,4,2023,0.5048294644362247
2023-01-03 01:00:00,1,1,2023,0.5937404128040465
2023-01-01 02:00:00,2,6,2023,0.5552467552157285
2023-01-03 09:00:00,9,1,2023,0.5440961097953187
2023-01-08 17:00:00,17,6,2023,0.5191079509555715
2023-01-02 11:00:00,11,0,2023,0.3717298353134709
2023-01-08 15:00:00,15,6,2023,0.41083471331980126
2023-01-09 09:00:00,9,0,2023,0.5148913097945352
2023-01-08 13:00:00,13,6,2023,0.6589365074579739
2023-01-04 19:00:00,19,2,2023,0.6910320659803786
2023-01-04 04:00:00,4,2,2023,0.4543905259248411
2023-01-03 20:00:00,20,1,2023,0.21941850839132135
2023-01-02 00:00:00,0,0,2023,0.6546784295815674
2023-01-02 20:00:00,20,0,2023,0.6620518992121769
2023-01-01 23:00:00,23,6,2023,0.41194372127976564
2023-01-03 16:00:00,16,1,2023,0.7034815797497449
2023-01-08 20:00:00,20,6,2023,0.3232367939620917
2023-01-08 17:00:00,17,6,2023,0.3068324212618764
2023-01-04 18:00:00,18,2,2023,0.558133196198051
2023-01-03 21:00:00,21,1,2023,0.6718173300354826
2023-01-02 07:00:00,7,0,2023,0.41384214223380866
2023-01-09 16:00:00,16,0,2023,0.3948060276408989
2023-01-04 21:00:00,21,2,2023,0.26426783633209816
2023-01-09 19:00:00,19,0,2023,0.39781536462256584
2023-01-05 07:00:00,7,3,2023,0.6233969191457917
2023-01-04 11:00:00,11,2,2023,0.6855718545050171
2023-01-06 19:00:00,19,4,2023,0.5971923423446055
2023-01-05 07:00:00,7,3,2023,0.5034712669849715
2023-01-09 16:00:00,16,0,2023,0.402265215247786
2023-01-04 11:00:00,11,2,2023,0.4983808939241936
2023-01-05 17:00:00,17,3,2023,0.47727195165025316
2023-01-04 11:00:00,11,2,2023,0.17405382896882168
2023-01-10 07:00:00,7,1,2023,0.6794185512594358
2023-01-10 08:00:00,8,1,2023,0.7247328664425974
2023-01-01 05:00:00,5,6,2023,0.17491420198991495
2023-01-04 06:00:00,6,2,2023,0.4667549478255437
2023-01-03 06:00:00,6,1,2023,0.5961784263578737
2023-01-06 03:00:00,3,4,2023,0.28568246482239157
2023-01-07 04:00:00,4,5,2023,0.4022218567468544
2023-01-08 13:00:00,13,6,2023,0.46945415652901556
2023-01-10 03:00:00,3,1,2023,0.30219092040623974
2023-01-06 20:00:00,20,4,2023,0.6814003285154655
2023-01-01 08:00:00,8,6,2023,0.5182918946831405
2023-01-04 04:00:00,4,2,2023,0.41070132739485377
2023-01-03 14:00:00,14,1,2023,0.14544271356422064
2023-01-03 13:00:00,13,1,2023,0.670636621546157
2023-01-03 06:00:00,6,1,2023,0.4015942452712782
2023-01-05 06:00:00,6,3,2023,0.2054868416485198
2023-01-04 08:00:00,8,2,2023,0.4110660045106709
2023-01-02 09:00:00,9,0,2023,0.361440243730325
2023-01-10 23:00:00,23,1,2023,0.2717486352959919
2023-01-07 15:00:00,15,5,2023,0.24996454257734615
2023-01-06 13:00:00,13,4,2023,0.4485167516397355
2023-01-07 18:00:00,18,5,2023,0.483651596980763
2023-01-06 10:00:00,10,4,2023,0.5995564874042656
2023-01-04 20:00:00,20,2,2023,0.5557530390607138
2023-01-03 11:00:00,11,1,2023,0.6450537950246447
2023-01-03 07:00:00,7,1,2023,0.3935930989471246
2023-01-10 19:00:00,19,1,2023,0.19666328572036465
2023-01-08 00:00:00,0,6,2023,0.40847374852203655
2023-01-05 16:00:00,16,3,2023,0.4974711002860248
2023-01-09 15:00:00,15,0,2023,0.5320760329431706
2023-01-09 13:00:00,13,0,2023,0.6222860117883525
2023-01-09 10:00:00,10,0,2023,0.3603790874196322
2023-01-02 19:00:00,19,0,2023,0.41470199605418623
2023-01-01 11:00:00,11,6,2023,0.44145983994775073
2023-01-01 02:00:00,2,6,2023,0.26691035147626263
2023-01-10 14:00:00,14,1,2023,0.6888017777241783
2023-01-02 23:00:00,23,0,2023,0.507903856474585
2023-01-01 06:00:00,6,6,2023,0.4657610797281213
2023-01-10 22:00:00,22,1,2023,0.6352630446856831
2023-01-04 08:00:00,8,2,2023,0.45788025400457344
2023-01-09 02:00:00,2,0,2023,0.4432615174103849
2023-01-09 06:00:00,6,0,2023,0.5544132047435847
2023-01-10 16:00:00,16,1,2023,0.3112197488061412
2023-01-06 01:00:00,1,4,2023,0.6490682168523307
2023-01-04 05:00:00,5,2,2023,0.593105188183212
2023-01-04 16:00:00,16,2,2023,0.46121233726803523
2023-01-01 14:00:00,14,6,2023,0.34439349669310915
2023-01-02 10:00:00,10,0,2023,0.4899507071238258
2023-01-05 16:00:00,16,3,2023,0.5085448013995949
2023-01-02 09:00:00,9,0,2023,0.2592907290676906
2023-01-09 07:00:00,7,0,2023,0.2945325607303789
2023-01-06 03:00:00,3,4,2023,0.6464917164435945
2023-01-04 20:00:00,20,2,2023,0.45668213247101375
2023-01-05 05:00:00,5,3,2023,0.7108972889928501
2023-01-07 15:00:00,15,5,2023,0.42007178318364613
2023-01-10 15:00:00,15,1,2023,0.4217107686736471
2023-01-06 18:00:00,18,4,2023,0.538128465179213
2023-01-05 06:00:00,6,3,2023,0.4483781196059763
2023-01-04 09:00:00,9,2,2023,0.4911418240311137
2023-01-08 10:00:00,10,6,2023,0.4100760057381836
2023-01-10 14:00:00,14,1,2023,0.4766727190054477
2023-01-04 22:00:00,22,2,2023,0.46017134882580535
2023-01-07 03:00:00,3,5,2023,0.4429902322833138
2023-01-09 10:00:00,10,0,2023,0.3178978961298934
2023-01-05 15:00:00,15,3,2023,0.6220331666272528
2023-01-04 07:00:00,7,2,2023,0.5292995637772047
2023-01-05 06:00:00,6,3,2023,0.6839934569710874
2023-01-08 01:00:00,1,6,2023,0.4598812877956775
2023-01-03 15:00:00,15,1,2023,0.6536489215904459
2023-01-08 07:00:00,7,6,2023,0.6017171197398347
2023-01-03 02:00:00,2,1,2023,0.3234087843563296
2023-01-08 12:00:00,12,6,2023,0.5980262010758806
2023-01-01 15:00:00,15,6,2023,0.7513369567866603
2023-01-03 00:00:00,0,1,2023,0.509175797171278
2023-01-11 01:00:00,1,2,2023,0.5770368490580217
2023-01-04 05:00:00,5,2,2023,0.35620721273662037
2023-01-09 15:00:00,15,0,2023,0.2717997104529778
2023-01-07 19:00:00,19,5,2023,0.4889783170936052
2023-01-04 08:00:00,8,2,2023,0.6963153916005063
2023-01-03 23:00:00,23,1,2023,0.2960022255550889
2023-01-06 23:00:00,23,4,2023,0.39987010000676904
2023-01-03 22:00:00,22,1,2023,0.6124910986399079
2023-01-08 06:00:00,6,6,2023,0.3497860866540916
2023-01-04 05:00:00,5,2,2023,0.5308927493503044
2023-01-05 03:00:00,3,3,2023,0.37349394580711126
2023-01-09 03:00:00,3,0,2023,0.22347848618880375
2023-01-09 16:00:00,16,0,2023,0.4397671386899733
2023-01-03 10:00:00,10,1,2023,0.5473534799404384
2023-01-01 09:00:00,9,6,2023,0.47797681011354354
2023-01-10 21:00:00,21,1,2023,0.46938865335931357
2023-01-03 08:00:00,8,1,2023,0.36527728919016345
2023-01-08 17:00:00,17,6,2023,0.28434810599451354
2023-01-02 23:00:00,23,0,2023,0.4731868452864989
2023-01-10 13:00:00,13,1,2023,0.27414880223750626
2023-01-07 22:00:00,22,5,2023,0.4059932902739336
2023-01-01 17:00:00,17,6,2023,0.41697901421542594
2023-01-01 05:00:00,5,6,2023,0.566887615436747
2023-01-07 22:00:00,22,5,2023,0.3834171723407702
2023-01-02 02:00:00,2,0,2023,0.38675824711360807
2023-01-09 12:00:00,12,0,2023,0.4804455824095778
2023-01-07 04:00:00,4,5,2023,0.3616173668425048
2023-01-10 23:00:00,23,1,2023,0.4991154215984137
2023-01-02 02:00:00,2,0,2023,0.21320289292621483
2023-01-04 19:00:00,19,2,2023,0.43009914147812534
2023-01-09 09:00:00,9,0,2023,0.5970900841116228
2023-01-06 06:00:00,6,4,2023,0.5037889068564672
2023-01-02 15:00:00,15,0,2023,0.38106020484017356
2023-01-06 20:00:00,20,4,2023,0.536372802838252
2023-01-04 14:00:00,14,2,2023,0.5804451892343298
2023-01-06 01:00:00,1,4,2023,0.46293922383014263
2023-01-03 10:00:00,10,1,2023,0.25977632383563654
2023-01-09 16:00:00,16,0,2023,0.21068224254134257
2023-01-10 18:00:00,18,1,2023,0.14292958206070464
2023-01-07 11:00:00,11,5,2023,0.2999044228057858
2023-01-05 07:00:00,7,3,2023,0.5590993787172276
2023-01-01 02:00:00,2,6,2023,0.48135730811322963
2023-01-08 12:00:00,12,6,2023,0.33803096871321425
2023-01-09 11:00:00,11,0,2023,0.5115807033993053
2023-01-06 22:00:00,22,4,2023,0.48625295906513966
2023-01-09 13:00:00,13,0,2023,0.49546757207601666
2023-01-03 17:00:00,17,1,2023,0.11404080054867113
2023-01-05 08:00:00,8,3,2023,0.2772203024633513
2023-01-04 02:00:00,2,2,2023,0.5413316819344264
2023-01-08 17:00:00,17,6,2023,0.34478821540230553
2023-01-07 05:00:00,5,5,2023,0.5479711240581148
2023-01-09 05:00:00,5,0,2023,0.3726423569046008
2023-01-07 22:00:00,22,5,2023,0.30081831816254023
2023-01-06 06:00:00,6,4,2023,0.39133302751004795
2023-01-02 21:00:00,21,0,2023,0.34369709354851186
2023-01-08 19:00:00,19,6,2023,0.5799308948733648
2023-01-03 00:00:00,0,1,2023,0.3769104649709124
2023-01-02 03:00:00,3,0,2023,0.23817955596219534
2023-01-05 05:00:00,5,3,2023,0.6633712920271222
2023-01-05 13:00:00,13,3,2023,0.8135091561505876
2023-01-03 07:00:00,7,1,2023,0.654991072447965
